ano,mes,hora,tipo_crime,bairro,latitude,longitude,qtd_ocorrencias
2024,9,21,Furto de Veículo,Penha,-23.526961,-46.54282,2
2023,5,18,Furto de Veículo,Santo Amaro,-23.650441,-46.708505,2
2022,6,20,Roubo,Brás,-23.534384,-46.636126,1
2023,3,21,Tráfico de Entorpecentes,Pirituba,-23.478528,-46.7437,1
2023,4,23,Furto de Veículo,Centro,-23.546264,-46.637912,1
2022,4,22,Roubo,Itaquera,-23.54073,-46.46168,1
2024,4,17,Lesão Corporal,Brasilândia,-23.42531,-46.68747,1
2024,12,21,Lesão Corporal,Liberdade,-23.556218,-46.635073,1
2024,10,15,Furto,Barra Funda,-23.519368,-46.666974,1
2023,12,21,Furto,Penha,-23.528088,-46.554128,1
2023,2,15,Roubo de Veículo,Casa Verde,-23.492643,-46.656359,1
2023,2,20,Furto de Veículo,Centro,-23.553857,-46.646439,1
2023,4,19,Furto de Veículo,Santo Amaro,-23.646159,-46.714221,1
2024,7,10,Roubo de Veículo,Penha,-23.522428,-46.554063,2
2022,3,14,Furto de Veículo,Brás,-23.53533,-46.620643,2
2023,9,21,Lesão Corporal,Lapa,-23.517957,-46.698151,1
2023,1,10,Roubo de Veículo,Sé,-23.547719,-46.634847,1
2023,3,9,Lesão Corporal,Casa Verde,-23.489303,-46.646305,3
2022,10,2,Roubo,Campo Limpo,-23.629262,-46.759481,1
2022,12,18,Roubo,Sé,-23.54708,-46.639195,1
2022,8,10,Furto,Sé,-23.555757,-46.637851,1
2022,11,0,Roubo,Casa Verde,-23.502008,-46.658781,1
2024,11,6,Furto de Veículo,Capão Redondo,-23.670603,-46.760578,1
2022,8,15,Tráfico de Entorpecentes,Itaquera,-23.535845,-46.454505,2
2022,12,17,Roubo de Veículo,Itaim Bibi,-23.576513,-46.672362,2
2023,10,21,Furto de Veículo,Itaquera,-23.525269,-46.439892,1
2022,11,13,Roubo de Veículo,Sé,-23.551761,-46.637866,1
2024,6,12,Furto,Pinheiros,-23.573676,-46.684695,2
2024,2,11,Lesão Corporal,Brás,-23.529191,-46.60994,3
2023,7,3,Furto,Pirituba,-23.463981,-46.747645,2
2024,4,9,Tráfico de Entorpecentes,Campo Limpo,-23.62196,-46.747095,1
2022,11,18,Roubo de Veículo,Casa Verde,-23.503486,-46.647234,2
2022,12,10,Furto,Consolação,-23.573142,-46.660932,1
2023,7,7,Lesão Corporal,Itaquera,-23.540222,-46.459923,1
2022,2,10,Furto,Brasilândia,-23.447445,-46.686308,1
2022,1,19,Furto,Centro,-23.550376,-46.639318,1
2024,10,9,Furto,Barra Funda,-23.531941,-46.656927,1
2024,5,20,Roubo,Sé,-23.550967,-46.625513,1
2024,8,17,Roubo de Veículo,Cidade Tiradentes,-23.592403,-46.390929,1
2024,4,18,Furto,Vila Madalena,-23.542373,-46.693562,3
2022,5,23,Lesão Corporal,Guaianazes,-23.536992,-46.388445,1
2023,9,15,Lesão Corporal,Ipiranga,-23.594076,-46.606904,1
2022,5,16,Tráfico de Entorpecentes,Sé,-23.562641,-46.620102,1
2022,2,12,Furto,São Miguel,-23.484285,-46.450705,2
2022,2,18,Roubo de Veículo,Capão Redondo,-23.658475,-46.756709,1
2024,12,17,Furto,São Miguel,-23.495203,-46.450676,1
2023,8,9,Furto de Veículo,Mooca,-23.553151,-46.608185,1
2024,4,5,Furto,Bela Vista,-23.566399,-46.642186,2
2022,6,12,Roubo,Sacomã,-23.584794,-46.591792,1
2022,8,13,Lesão Corporal,Centro,-23.551677,-46.630335,1
2022,3,18,Furto,Itaquera,-23.54814,-46.455663,2
2022,6,22,Tráfico de Entorpecentes,Santo Amaro,-23.64942,-46.695506,1
2024,3,12,Homicídio,Itaquera,-23.540535,-46.456737,1
2024,3,9,Lesão Corporal,Brás,-23.541241,-46.615216,1
2022,1,3,Furto,Brasilândia,-23.428647,-46.688073,1
2022,5,19,Furto de Veículo,Moema,-23.61338,-46.663516,1
2024,10,23,Homicídio,Consolação,-23.565609,-46.64265,1
2022,4,5,Furto,Bela Vista,-23.555219,-46.660368,1
2024,6,17,Tráfico de Entorpecentes,Guaianazes,-23.542669,-46.381326,1
2024,1,21,Furto,Centro,-23.547186,-46.620214,2
2024,9,21,Furto,Campo Limpo,-23.642631,-46.764932,1
2022,6,18,Roubo,Guaianazes,-23.552862,-46.403499,2
2023,1,17,Furto de Veículo,Brasilândia,-23.430713,-46.697737,3
2022,1,21,Furto de Veículo,São Miguel,-23.497206,-46.437736,2
2024,12,19,Roubo,Sacomã,-23.599815,-46.597791,1
2022,9,7,Roubo de Veículo,Santo Amaro,-23.652016,-46.703136,1
2024,5,22,Furto,Guaianazes,-23.55755,-46.383587,3
2024,2,7,Furto de Veículo,Sacomã,-23.591028,-46.59485,1
2022,7,17,Roubo,Brás,-23.559976,-46.613204,2
2022,10,16,Furto,Sé,-23.535788,-46.618788,2
2022,4,16,Furto,Itaquera,-23.536083,-46.452683,2
2023,12,17,Lesão Corporal,Penha,-23.533782,-46.539065,3
2022,1,1,Furto,Casa Verde,-23.512894,-46.652524,1
2024,11,9,Furto,São Miguel,-23.493868,-46.450791,1
2023,3,21,Furto,Sacomã,-23.59177,-46.574172,1
2022,6,17,Roubo de Veículo,Centro,-23.55232,-46.642225,2
2022,4,18,Furto de Veículo,Barra Funda,-23.524711,-46.658647,1
2023,9,22,Roubo,Centro,-23.54811,-46.638872,1
2022,9,8,Furto de Veículo,Casa Verde,-23.512328,-46.661742,1
2024,6,22,Furto,São Miguel,-23.492871,-46.457571,1
2022,9,9,Furto,Bela Vista,-23.550168,-46.636383,1
2024,12,22,Furto,Penha,-23.520571,-46.548203,1
2022,12,8,Furto,Pinheiros,-23.554232,-46.674373,1
2022,5,10,Furto,Brasilândia,-23.426161,-46.692351,1
2024,11,9,Roubo de Veículo,Pirituba,-23.469117,-46.744343,2
2023,11,15,Furto,Sacomã,-23.602743,-46.59163,1
2024,3,17,Roubo,Consolação,-23.559508,-46.650352,2
2024,2,10,Furto de Veículo,Santo Amaro,-23.663026,-46.712368,1
2023,8,10,Roubo,Centro,-23.541213,-46.638455,1
2023,4,12,Furto,São Miguel,-23.484555,-46.450161,1
2024,11,1,Lesão Corporal,Barra Funda,-23.52978,-46.665421,1
2024,5,21,Furto de Veículo,Consolação,-23.546219,-46.665575,1
2024,10,21,Roubo,Itaquera,-23.532069,-46.442949,1
2022,4,23,Furto,Brasilândia,-23.431392,-46.708768,1
2024,8,17,Lesão Corporal,Centro,-23.548489,-46.632198,1
2022,2,0,Furto de Veículo,Cidade Tiradentes,-23.61332,-46.386281,1
2022,3,21,Tráfico de Entorpecentes,Liberdade,-23.559897,-46.654083,1
2022,3,3,Furto,Capão Redondo,-23.662726,-46.754504,1
2022,9,12,Tráfico de Entorpecentes,Bela Vista,-23.568057,-46.644567,2
2024,6,23,Furto,São Miguel,-23.476822,-46.442705,1
2024,11,17,Roubo,Ipiranga,-23.583015,-46.602645,1
2024,2,17,Roubo,Cidade Tiradentes,-23.598553,-46.401227,3
2023,8,20,Roubo,Vila Guilherme,-23.513872,-46.619825,1
2024,9,3,Furto,Brasilândia,-23.44324,-46.706209,1
2023,7,11,Furto,Sacomã,-23.609248,-46.597045,2
2023,8,20,Furto de Veículo,Santo Amaro,-23.642117,-46.708514,2
2022,6,18,Furto de Veículo,São Miguel,-23.483662,-46.454713,1
2022,8,4,Furto de Veículo,Brás,-23.533387,-46.630133,1
2024,3,21,Roubo de Veículo,Sé,-23.548493,-46.617339,1
2023,2,12,Tráfico de Entorpecentes,Ipiranga,-23.59825,-46.608467,1
2023,9,4,Roubo,Ipiranga,-23.594947,-46.608555,2
2023,11,15,Furto,Sé,-23.554352,-46.638527,1
2024,11,11,Lesão Corporal,Liberdade,-23.558911,-46.650704,1
2023,8,16,Furto,Penha,-23.529293,-46.536203,1
2023,12,22,Furto,Campo Limpo,-23.630963,-46.739752,1
2022,7,12,Roubo,Centro,-23.556356,-46.634203,2
2024,12,12,Furto,Centro,-23.557088,-46.64923,1
2024,5,7,Lesão Corporal,Sé,-23.54623,-46.62734,2
2023,9,23,Roubo,Guaianazes,-23.544174,-46.395553,1
2024,10,9,Roubo,Brás,-23.54758,-46.616517,2
2024,8,11,Furto de Veículo,São Miguel,-23.507721,-46.44696,1
2023,5,8,Furto,Santo Amaro,-23.645152,-46.70078,1
2023,7,17,Furto,Santo Amaro,-23.652291,-46.728232,3
2023,9,19,Roubo de Veículo,Pinheiros,-23.565489,-46.678949,1
2024,4,9,Furto de Veículo,Capão Redondo,-23.679321,-46.763958,1
2024,10,0,Furto,Santo Amaro,-23.660245,-46.711147,1
2023,1,8,Roubo,Brás,-23.551234,-46.617435,1
2022,6,14,Roubo de Veículo,Itaquera,-23.544281,-46.463118,1
2024,1,5,Roubo de Veículo,Santana,-23.475801,-46.624863,1
2022,12,17,Furto de Veículo,Pinheiros,-23.547171,-46.679929,2
2023,5,21,Furto de Veículo,Consolação,-23.561815,-46.656452,1
2022,2,21,Lesão Corporal,Campo Limpo,-23.634601,-46.754989,1
2024,5,16,Furto,Centro,-23.541365,-46.643727,1
2024,8,9,Furto,Itaquera,-23.537504,-46.460378,1
2023,4,23,Roubo,Vila Madalena,-23.549233,-46.683352,2
2022,9,4,Roubo,Capão Redondo,-23.669393,-46.762591,2
2024,10,11,Roubo de Veículo,Guaianazes,-23.536255,-46.396352,1
2023,1,13,Roubo,Guaianazes,-23.552436,-46.376976,1
2023,11,20,Lesão Corporal,Brasilândia,-23.421238,-46.688806,2
2022,3,21,Furto de Veículo,Lapa,-23.533357,-46.708482,3
2023,11,0,Furto de Veículo,Casa Verde,-23.499809,-46.655871,1
2024,10,18,Roubo,Itaim Bibi,-23.589551,-46.680536,2
2024,6,6,Furto,Consolação,-23.541927,-46.659374,1
2022,7,19,Furto,Ipiranga,-23.575049,-46.6041,3
2022,4,16,Roubo,Bela Vista,-23.568325,-46.642129,1
2022,2,13,Roubo de Veículo,Itaim Bibi,-23.604859,-46.673655,1
2024,12,18,Lesão Corporal,Pirituba,-23.463482,-46.74115,1
2023,12,10,Furto de Veículo,Sacomã,-23.598615,-46.595455,2
2024,7,17,Tráfico de Entorpecentes,Sacomã,-23.599488,-46.590884,1
2023,5,11,Roubo,Pirituba,-23.479338,-46.735471,2
2022,1,9,Roubo,Sacomã,-23.595422,-46.601296,1
2022,9,12,Roubo,Centro,-23.548535,-46.641602,3
2022,4,22,Roubo,Brás,-23.540956,-46.621821,1
2023,11,9,Furto de Veículo,Consolação,-23.549861,-46.656541,1
2024,10,14,Roubo,Lapa,-23.526074,-46.712505,1
2024,6,22,Tráfico de Entorpecentes,Vila Madalena,-23.555553,-46.691875,1
2022,4,21,Roubo,Penha,-23.533172,-46.541412,1
2024,1,19,Roubo,Brasilândia,-23.421955,-46.686534,2
2023,4,12,Furto,Brooklin,-23.618614,-46.684233,1
2024,1,18,Tráfico de Entorpecentes,Bela Vista,-23.556508,-46.652088,1
2024,12,12,Furto,Penha,-23.541609,-46.532244,1
2023,3,12,Tráfico de Entorpecentes,Vila Guilherme,-23.501938,-46.616504,1
2023,5,8,Furto de Veículo,Brasilândia,-23.432585,-46.6889,1
2022,5,6,Tráfico de Entorpecentes,Sacomã,-23.606179,-46.595468,2
2023,5,16,Tráfico de Entorpecentes,Santo Amaro,-23.647855,-46.70529,1
2024,9,17,Roubo,Mooca,-23.544353,-46.603122,1
2024,7,23,Lesão Corporal,Brooklin,-23.625059,-46.70104,1
2023,4,10,Furto,Ipiranga,-23.598185,-46.601374,1
2023,9,0,Roubo,Sacomã,-23.600989,-46.588956,3
2022,4,3,Roubo,Santana,-23.491785,-46.625029,2
2023,7,11,Furto,Consolação,-23.554388,-46.661381,1
2024,4,10,Roubo,Itaquera,-23.542956,-46.448583,2
2023,12,7,Lesão Corporal,Bela Vista,-23.572369,-46.640417,1
2023,2,8,Roubo,Bela Vista,-23.565964,-46.636077,3
2023,8,20,Roubo,São Miguel,-23.46861,-46.449934,1
2022,7,19,Tráfico de Entorpecentes,Cidade Tiradentes,-23.586584,-46.3871,3
2024,2,4,Tráfico de Entorpecentes,Brooklin,-23.620965,-46.691258,1
2022,8,18,Furto,Itaquera,-23.52185,-46.456653,1
2024,5,13,Furto,Liberdade,-23.551512,-46.622499,1
2024,1,7,Furto de Veículo,Brooklin,-23.610705,-46.69993,3
2023,4,20,Furto de Veículo,Campo Limpo,-23.614787,-46.76081,2
2022,12,20,Tráfico de Entorpecentes,Lapa,-23.518098,-46.700266,1
2022,2,3,Furto,Pirituba,-23.47162,-46.727775,1
2023,3,18,Roubo,Penha,-23.521507,-46.543818,1
2022,2,11,Roubo,Ipiranga,-23.572538,-46.612557,1
2024,5,0,Roubo de Veículo,Barra Funda,-23.513966,-46.668649,1
2023,1,18,Furto,Brás,-23.529647,-46.613094,1
2024,9,12,Roubo de Veículo,Sacomã,-23.604748,-46.589113,3
2022,2,2,Roubo,Barra Funda,-23.524112,-46.655792,1
2022,1,14,Homicídio,Itaim Bibi,-23.589577,-46.669337,1
2023,5,4,Furto,Jardins,-23.57177,-46.651495,1
2022,3,14,Roubo,Ipiranga,-23.605,-46.605092,1
2023,2,7,Furto,Moema,-23.597972,-46.672354,3
2024,7,15,Roubo,Campo Limpo,-23.626489,-46.75661,2
2022,3,19,Roubo,Centro,-23.559981,-46.634074,1
2022,7,8,Furto,Pirituba,-23.474045,-46.732665,1
2022,6,19,Furto,Centro,-23.542663,-46.635702,1
2024,6,13,Furto,Sé,-23.545018,-46.654114,1
2023,2,17,Furto de Veículo,Campo Limpo,-23.6304,-46.746435,1
2023,8,10,Furto de Veículo,São Miguel,-23.492434,-46.440496,1
2024,2,19,Furto,Sacomã,-23.601824,-46.589866,1
2022,9,17,Lesão Corporal,Santana,-23.508581,-46.621949,1
2023,9,12,Roubo,Penha,-23.528225,-46.545713,1
2024,11,12,Roubo,Jardins,-23.564108,-46.666157,1
2022,8,18,Roubo,Sacomã,-23.612157,-46.596998,2
2024,6,19,Furto,Brooklin,-23.626197,-46.687494,1
2022,12,17,Tráfico de Entorpecentes,Pirituba,-23.473096,-46.732272,1
2024,1,6,Furto,Capão Redondo,-23.66421,-46.759463,1
2024,12,20,Tráfico de Entorpecentes,Mooca,-23.546535,-46.600395,3
2023,9,9,Lesão Corporal,Sé,-23.5455,-46.632864,1
2024,9,8,Roubo,Pirituba,-23.478037,-46.744366,1
2024,9,8,Tráfico de Entorpecentes,São Miguel,-23.492292,-46.452619,1
2022,6,23,Furto,Cidade Tiradentes,-23.608347,-46.386201,3
2023,2,4,Furto de Veículo,Brás,-23.550223,-46.630346,3
2023,12,2,Roubo,Campo Limpo,-23.623671,-46.759678,1
2022,7,14,Furto,Santo Amaro,-23.650604,-46.704965,3
2022,2,19,Tráfico de Entorpecentes,Itaquera,-23.539297,-46.448813,3
2024,3,21,Furto,Capão Redondo,-23.669461,-46.756636,1
2024,11,4,Furto,Mooca,-23.551851,-46.601019,1
2022,5,21,Roubo,Vila Madalena,-23.557004,-46.691238,1
2024,3,9,Furto,Bela Vista,-23.56281,-46.645455,1
2024,10,23,Furto,Ipiranga,-23.586932,-46.610124,2
2023,5,6,Furto de Veículo,Pirituba,-23.454431,-46.736619,1
2022,9,21,Furto,Pinheiros,-23.574249,-46.682126,1
2024,12,21,Furto de Veículo,Liberdade,-23.557445,-46.623088,1
2023,2,14,Furto,Cidade Tiradentes,-23.583147,-46.392368,1
2022,9,4,Furto de Veículo,São Miguel,-23.494632,-46.440978,1
2023,6,20,Lesão Corporal,Vila Guilherme,-23.52104,-46.62174,1
2023,9,16,Roubo,Consolação,-23.558077,-46.653914,1
2022,4,6,Roubo,Centro,-23.543666,-46.652253,2
2022,10,0,Roubo de Veículo,Ipiranga,-23.607414,-46.601397,1
2024,1,18,Tráfico de Entorpecentes,Lapa,-23.517756,-46.706989,1
2022,12,6,Furto de Veículo,São Miguel,-23.487994,-46.427357,1
2024,2,15,Furto,Penha,-23.526421,-46.543161,1
2022,4,21,Roubo,Campo Limpo,-23.632613,-46.748201,1
2024,10,3,Tráfico de Entorpecentes,Ipiranga,-23.603983,-46.59505,2
2022,7,11,Roubo,Pinheiros,-23.573973,-46.674876,1
2023,8,7,Roubo,Mooca,-23.539004,-46.612182,1
2023,3,14,Roubo de Veículo,Centro,-23.55721,-46.631952,2
2024,12,14,Roubo,Brasilândia,-23.440405,-46.702787,1
2022,9,21,Homicídio,Guaianazes,-23.543929,-46.396012,1
2024,9,6,Furto,Ipiranga,-23.602529,-46.617837,2
2024,6,9,Roubo de Veículo,Cidade Tiradentes,-23.598924,-46.401309,2
2024,1,22,Roubo,Sé,-23.551288,-46.634461,1
2023,6,21,Roubo,Penha,-23.523274,-46.549117,1
2023,4,17,Tráfico de Entorpecentes,Casa Verde,-23.502463,-46.671458,3
2023,11,13,Furto,Cidade Tiradentes,-23.597859,-46.390353,1
2022,10,18,Tráfico de Entorpecentes,Centro,-23.548403,-46.639822,1
2023,5,21,Roubo,Centro,-23.544604,-46.645637,1
2022,6,16,Furto,Mooca,-23.545901,-46.608259,3
2023,8,19,Furto,Pirituba,-23.46522,-46.740133,1
2022,11,11,Homicídio,Capão Redondo,-23.666349,-46.745927,1
2023,5,13,Lesão Corporal,Itaim Bibi,-23.593085,-46.680402,1
2022,12,5,Roubo,Santo Amaro,-23.65448,-46.698414,1
2024,5,18,Furto de Veículo,Cidade Tiradentes,-23.59291,-46.381591,3
2023,3,13,Furto,Capão Redondo,-23.666808,-46.768702,1
2024,1,18,Lesão Corporal,Bela Vista,-23.550239,-46.636469,1
2024,1,18,Furto de Veículo,São Miguel,-23.486717,-46.440994,1
2024,9,17,Tráfico de Entorpecentes,Sé,-23.545846,-46.632697,1
2024,3,21,Roubo,Consolação,-23.564006,-46.663511,1
2024,9,19,Tráfico de Entorpecentes,Penha,-23.532872,-46.550864,1
2022,2,14,Furto,Ipiranga,-23.587302,-46.605716,1
2024,2,13,Furto de Veículo,Consolação,-23.549443,-46.670455,1
2022,3,21,Furto,Itaquera,-23.543798,-46.448525,2
2023,5,23,Lesão Corporal,São Miguel,-23.482385,-46.44874,1
2024,12,12,Roubo,Mooca,-23.564272,-46.60958,2
2022,5,17,Roubo,Cidade Tiradentes,-23.603303,-46.404496,1
2023,2,9,Tráfico de Entorpecentes,Bela Vista,-23.558805,-46.646487,2
2022,2,21,Roubo,Bela Vista,-23.56814,-46.657756,1
2023,1,10,Roubo,Mooca,-23.553531,-46.607541,1
2023,3,13,Homicídio,Brasilândia,-23.437001,-46.692616,1
2023,12,21,Roubo,Penha,-23.530075,-46.548783,1
2024,12,23,Furto,São Miguel,-23.497663,-46.416584,1
2022,8,19,Roubo,Barra Funda,-23.51551,-46.656313,1
2022,7,22,Roubo,Lapa,-23.518685,-46.695642,1
2023,9,19,Furto,Ipiranga,-23.585964,-46.617007,2
2023,10,5,Furto de Veículo,Santana,-23.507532,-46.632549,3
2022,4,9,Furto de Veículo,Vila Madalena,-23.546587,-46.693788,2
2023,2,12,Furto,Liberdade,-23.549057,-46.633692,1
2024,11,19,Lesão Corporal,Sacomã,-23.596143,-46.598471,2
2024,1,14,Roubo,Itaim Bibi,-23.582195,-46.666509,1
2022,6,19,Furto,Consolação,-23.569378,-46.653568,1
2024,7,20,Furto,Itaquera,-23.547172,-46.470519,1
2023,11,22,Tráfico de Entorpecentes,Moema,-23.596386,-46.677637,2
2024,10,15,Roubo,Sé,-23.557245,-46.623607,3
2022,11,8,Furto de Veículo,Santana,-23.494812,-46.622992,1
2023,1,23,Lesão Corporal,Sacomã,-23.589508,-46.598168,1
2024,11,14,Roubo de Veículo,Barra Funda,-23.512009,-46.652067,1
2023,12,17,Roubo,Brás,-23.544605,-46.607746,1
2023,2,21,Roubo,Centro,-23.559954,-46.646322,1
2023,4,22,Lesão Corporal,Cidade Tiradentes,-23.592102,-46.384894,1
2024,12,14,Roubo,Brooklin,-23.616632,-46.697597,1
2023,6,20,Roubo,Brás,-23.542883,-46.623924,2
2022,8,23,Roubo,Vila Madalena,-23.554934,-46.692941,1
2022,3,13,Roubo,Santo Amaro,-23.658037,-46.718425,3
2023,8,2,Roubo,Cidade Tiradentes,-23.598171,-46.391128,2
2022,12,0,Roubo,Itaquera,-23.522649,-46.455476,1
2023,11,9,Roubo,Campo Limpo,-23.63503,-46.757472,3
2024,3,13,Roubo,São Miguel,-23.480955,-46.440881,3
2023,4,6,Tráfico de Entorpecentes,Sé,-23.547298,-46.642738,2
2023,1,13,Roubo,Itaquera,-23.552742,-46.458982,2
2022,7,20,Roubo de Veículo,Lapa,-23.503263,-46.713366,1
2023,8,8,Furto,Centro,-23.544746,-46.621039,2
2022,11,14,Lesão Corporal,Ipiranga,-23.594667,-46.591316,1
2023,3,9,Furto de Veículo,Itaim Bibi,-23.587851,-46.667915,1
2022,12,11,Roubo,Capão Redondo,-23.670427,-46.758124,1
2023,8,2,Furto,Sacomã,-23.603921,-46.593345,1
2023,4,18,Tráfico de Entorpecentes,Itaim Bibi,-23.596687,-46.680141,1
2023,6,12,Roubo,Jardins,-23.575948,-46.665951,1
2022,11,21,Homicídio,Consolação,-23.554594,-46.65465,1
2024,2,16,Tráfico de Entorpecentes,Pirituba,-23.463982,-46.732865,1
2024,11,17,Roubo,Pinheiros,-23.57131,-46.685827,2
2024,5,11,Roubo,Pinheiros,-23.572365,-46.678475,1
2022,9,18,Roubo,Consolação,-23.564577,-46.652935,2
2022,10,13,Roubo de Veículo,Sacomã,-23.598378,-46.593499,2
2024,12,20,Roubo,Ipiranga,-23.595196,-46.603095,1
2022,9,7,Roubo,Lapa,-23.528328,-46.699823,1
2023,8,14,Furto de Veículo,Pirituba,-23.453867,-46.740879,1
2023,1,14,Roubo de Veículo,Campo Limpo,-23.635923,-46.751336,1
2024,11,9,Furto de Veículo,Itaim Bibi,-23.584661,-46.667321,1
2023,5,12,Furto,Vila Madalena,-23.555188,-46.693838,1
2022,11,8,Furto,Lapa,-23.537547,-46.712173,3
2023,12,6,Furto de Veículo,Itaim Bibi,-23.589301,-46.681644,1
2023,12,18,Furto,Santo Amaro,-23.651391,-46.699554,1
2022,1,8,Roubo,Mooca,-23.561279,-46.587404,1
2024,11,16,Furto de Veículo,Santana,-23.499086,-46.631739,1
2022,9,18,Furto,Itaquera,-23.525888,-46.438889,2
2022,1,19,Roubo,Sacomã,-23.602762,-46.578612,1
2022,2,13,Furto,Itaquera,-23.545032,-46.452327,1
2023,5,19,Furto de Veículo,Santana,-23.503388,-46.622979,2
2023,5,17,Roubo,Vila Madalena,-23.545878,-46.689966,2
2024,8,8,Furto,Capão Redondo,-23.669915,-46.770968,2
2024,5,19,Furto,Guaianazes,-23.537525,-46.394555,1
2022,3,14,Furto de Veículo,Mooca,-23.55461,-46.596111,1
2023,8,20,Furto de Veículo,Consolação,-23.564395,-46.651652,1
2024,5,14,Roubo de Veículo,Centro,-23.536684,-46.635082,1
2023,4,11,Lesão Corporal,Jardins,-23.563007,-46.667653,1
2022,9,23,Tráfico de Entorpecentes,Guaianazes,-23.541545,-46.386658,1
2023,7,7,Roubo de Veículo,Penha,-23.532013,-46.557642,1
2024,9,20,Homicídio,Ipiranga,-23.588023,-46.605023,2
2023,12,21,Furto,São Miguel,-23.495002,-46.448358,1
2022,12,14,Furto,Liberdade,-23.551455,-46.629014,1
2022,3,20,Lesão Corporal,Bela Vista,-23.56339,-46.647406,1
2024,2,15,Roubo,Centro,-23.555302,-46.631331,3
2023,9,22,Furto de Veículo,Centro,-23.553659,-46.641754,1
2022,7,4,Homicídio,São Miguel,-23.476675,-46.452092,2
2024,7,12,Furto de Veículo,Mooca,-23.551453,-46.596719,1
2024,5,18,Furto de Veículo,Sé,-23.560129,-46.632519,2
2024,1,7,Furto de Veículo,São Miguel,-23.501586,-46.434064,2
2024,7,14,Roubo,Capão Redondo,-23.669774,-46.769512,1
2022,5,22,Furto,São Miguel,-23.502367,-46.43649,1
2024,4,13,Furto,Brasilândia,-23.438881,-46.704317,1
2024,8,17,Furto de Veículo,Sé,-23.566986,-46.635005,1
2022,12,20,Furto,Cidade Tiradentes,-23.59427,-46.395809,3
2023,8,11,Tráfico de Entorpecentes,Itaquera,-23.527662,-46.45942,1
2022,4,21,Roubo,Penha,-23.534435,-46.53925,2
2023,4,22,Furto de Veículo,Brasilândia,-23.445062,-46.693671,1
2022,1,16,Roubo,Casa Verde,-23.509786,-46.672136,1
2022,5,13,Tráfico de Entorpecentes,Pinheiros,-23.580707,-46.664472,2
2024,11,16,Tráfico de Entorpecentes,Capão Redondo,-23.669577,-46.756948,1
2022,5,18,Furto,Bela Vista,-23.555115,-46.645828,1
2023,6,13,Roubo,Vila Madalena,-23.536772,-46.685942,1
2022,9,4,Lesão Corporal,Ipiranga,-23.584699,-46.609874,3
2024,3,14,Furto,Capão Redondo,-23.657989,-46.760106,1
2023,11,21,Lesão Corporal,Santana,-23.494787,-46.636553,1
2024,6,14,Roubo,Pirituba,-23.462207,-46.724547,1
2024,2,17,Tráfico de Entorpecentes,Penha,-23.5269,-46.537958,1
2023,6,2,Tráfico de Entorpecentes,São Miguel,-23.481046,-46.442056,2
2023,2,8,Homicídio,Mooca,-23.538288,-46.599591,1
2023,4,20,Lesão Corporal,Sé,-23.541714,-46.634685,2
2024,8,6,Furto de Veículo,Lapa,-23.526633,-46.700034,1
2024,9,13,Furto de Veículo,São Miguel,-23.49405,-46.439561,1
2024,3,23,Furto,Bela Vista,-23.555594,-46.642446,1
2023,11,16,Roubo de Veículo,Pinheiros,-23.587545,-46.679401,2
2023,7,0,Roubo,Brooklin,-23.639845,-46.698484,2
2023,2,4,Tráfico de Entorpecentes,Brás,-23.549514,-46.610927,3
2024,11,2,Furto,Centro,-23.551447,-46.629126,3
2023,11,23,Furto,Consolação,-23.547331,-46.656442,1
2022,1,15,Tráfico de Entorpecentes,Consolação,-23.553521,-46.655535,1
2024,7,23,Furto,Sacomã,-23.596523,-46.587937,2
2022,7,16,Roubo de Veículo,Brooklin,-23.618012,-46.684224,3
2024,8,7,Roubo,Centro,-23.553529,-46.647612,2
2024,10,21,Furto,Santo Amaro,-23.649017,-46.71493,1
2022,2,11,Lesão Corporal,Mooca,-23.553939,-46.604545,1
2023,2,14,Roubo,Brasilândia,-23.4232,-46.692806,1
2024,6,0,Tráfico de Entorpecentes,Liberdade,-23.546806,-46.627815,2
2022,11,11,Furto,Sacomã,-23.606357,-46.587032,1
2024,5,21,Roubo,Brooklin,-23.619484,-46.68831,1
2024,2,22,Furto,Liberdade,-23.568427,-46.639715,1
2022,4,18,Furto de Veículo,Pinheiros,-23.555834,-46.681673,1
2023,12,16,Roubo,Itaim Bibi,-23.586694,-46.672623,2
2023,8,21,Furto de Veículo,Cidade Tiradentes,-23.60124,-46.399161,2
2022,12,13,Furto,Centro,-23.554446,-46.643119,1
2023,8,15,Roubo,Campo Limpo,-23.62865,-46.770235,1
2022,6,18,Furto,Pirituba,-23.465344,-46.723198,1
2024,11,2,Furto de Veículo,Santana,-23.513404,-46.623159,1
2024,6,0,Furto,Pirituba,-23.465356,-46.738002,1
2022,7,9,Roubo,Brás,-23.543464,-46.606219,3
2023,11,22,Lesão Corporal,Consolação,-23.568289,-46.657201,1
2022,1,9,Lesão Corporal,Vila Madalena,-23.551147,-46.694484,1
2022,3,22,Furto,Sé,-23.564658,-46.626434,1
2024,8,0,Furto,Moema,-23.589868,-46.656056,1
2022,2,0,Roubo,Santana,-23.489396,-46.626059,1
